SPEC,year,month,n
ORJU,1991,05,6
ORJU,1991,06,6
ORJU,1991,07,18
ORJU,1991,08,10
ORJU,1991,09,5
ORJU,1991,10,8
ORJU,1991,11,6
ORJU,1991,12,1
ORJU,1992,01,2
ORJU,1992,03,4
ORJU,1992,06,1
ORJU,1992,07,12
ORJU,1992,08,5
ORJU,1992,09,3
ORJU,1992,10,32
ORJU,1992,11,6
ORJU,1992,12,1
ORJU,1993,01,1
ORJU,1993,03,3
ORJU,1993,04,3
ORJU,1993,05,2
ORJU,1993,06,8
ORJU,1993,07,8
ORJU,1993,08,3
ORJU,1993,09,5
ORJU,1993,10,23
ORJU,1993,11,55
ORJU,1993,12,8
ORJU,1994,01,3
ORJU,1994,02,3
ORJU,1994,05,6
ORJU,1994,06,8
ORJU,1994,07,25
ORJU,1994,08,9
ORJU,1994,09,10
ORJU,1994,10,23
ORJU,1994,11,23
ORJU,1994,12,3
ORJU,1995,01,2
ORJU,1995,02,3
ORJU,1995,03,7
ORJU,1995,04,18
ORJU,1995,05,3
ORJU,1995,06,5
ORJU,1995,07,36
ORJU,1995,08,32
ORJU,1995,09,3
ORJU,1995,10,14
ORJU,1995,11,11
ORJU,1995,12,2
ORJU,1996,01,6
ORJU,1996,02,1
ORJU,1996,04,2
ORJU,1996,05,1
ORJU,1996,06,9
ORJU,1996,07,5
ORJU,1996,08,2
ORJU,1996,09,2
ORJU,1996,10,10
ORJU,1996,11,8
ORJU,1997,03,2
ORJU,1997,04,2
ORJU,1997,05,7
ORJU,1997,07,13
ORJU,1997,08,7
ORJU,1997,09,9
ORJU,1997,10,30
ORJU,1997,11,56
ORJU,1997,12,55
ORJU,1998,01,25
ORJU,1998,02,13
ORJU,1998,03,4
ORJU,1998,04,4
ORJU,1998,05,2
ORJU,1998,06,11
ORJU,1998,07,14
ORJU,1998,08,18
ORJU,1998,09,29
ORJU,1998,10,18
ORJU,1998,11,16
ORJU,1998,12,4
ORJU,1999,03,3
ORJU,1999,04,7
ORJU,1999,06,2
ORJU,1999,07,29
ORJU,1999,08,20
ORJU,1999,09,14
ORJU,1999,10,8
ORJU,1999,11,35
ORJU,1999,12,11
ORJU,2000,01,6
ORJU,2000,02,5
ORJU,2000,03,12
ORJU,2000,04,16
ORJU,2000,05,5
ORJU,2000,06,27
ORJU,2000,07,67
ORJU,2000,08,25
ORJU,2000,09,7
ORJU,2000,10,6
ORJU,2000,11,12
ORJU,2000,12,5
ORJU,2001,01,4
ORJU,2001,02,1
ORJU,2001,03,7
ORJU,2001,04,5
ORJU,2001,05,3
ORJU,2001,06,16
ORJU,2001,07,12
ORJU,2001,08,9
ORJU,2001,09,11
ORJU,2001,10,14
ORJU,2001,11,24
ORJU,2001,12,3
ORJU,2002,01,4
ORJU,2002,02,4
ORJU,2002,03,16
ORJU,2002,04,14
ORJU,2002,05,8
ORJU,2002,06,13
ORJU,2002,07,81
ORJU,2002,08,19
ORJU,2002,09,5
ORJU,2002,10,69
ORJU,2002,11,52
ORJU,2002,12,37
ORJU,2003,01,8
ORJU,2003,02,7
ORJU,2003,03,7
ORJU,2003,04,6
ORJU,2003,05,6
ORJU,2003,06,37
ORJU,2003,07,17
ORJU,2003,08,54
ORJU,2003,09,8
ORJU,2003,10,15
ORJU,2003,11,7
ORJU,2003,12,1
ORJU,2004,03,4
ORJU,2004,04,8
ORJU,2004,05,11
ORJU,2004,06,9
ORJU,2004,07,27
ORJU,2004,08,4
ORJU,2004,09,9
ORJU,2004,10,16
ORJU,2004,11,8
ORJU,2004,12,2
ORJU,2005,03,13
ORJU,2005,04,15
ORJU,2005,05,11
ORJU,2005,06,18
ORJU,2005,07,58
ORJU,2005,08,34
ORJU,2005,09,16
ORJU,2005,10,10
ORJU,2005,11,6
ORJU,2006,03,7
ORJU,2006,04,11
ORJU,2006,05,7
ORJU,2006,06,1
ORJU,2006,07,27
ORJU,2006,08,38
ORJU,2006,09,3
ORJU,2006,10,1
ORJU,2006,11,13
ORJU,2006,12,7
ORJU,2007,01,1
ORJU,2007,02,2
ORJU,2007,05,1
ORJU,2007,06,1
ORJU,2007,07,31
ORJU,2007,08,1
ORJU,2007,09,12
ORJU,2007,10,36
ORJU,2007,11,73
ORJU,2007,12,34
ORJU,2008,01,25
ORJU,2008,02,7
ORJU,2008,03,10
ORJU,2008,04,4
ORJU,2008,05,5
ORJU,2008,06,18
ORJU,2008,07,33
ORJU,2008,08,8
ORJU,2008,09,11
ORJU,2008,10,11
ORJU,2008,11,9
ORJU,2008,12,20
ORJU,2009,01,2
ORJU,2009,02,3
ORJU,2009,03,8
ORJU,2009,04,5
ORJU,2009,05,25
ORJU,2009,06,16
ORJU,2009,07,15
ORJU,2009,08,12
ORJU,2009,09,6
ORJU,2009,10,7
ORJU,2009,11,2
ORJU,2010,03,6
ORJU,2010,04,15
ORJU,2010,05,11
ORJU,2010,06,13
ORJU,2010,07,20
ORJU,2010,08,87
ORJU,2010,09,6
ORJU,2010,10,20
ORJU,2010,11,12
ORJU,2010,12,7
ORJU,2011,01,1
ORJU,2011,02,7
ORJU,2011,03,8
ORJU,2011,04,10
ORJU,2011,05,12
ORJU,2011,06,7
ORJU,2011,07,21
ORJU,2011,08,43
ORJU,2011,09,31
ORJU,2011,10,12
ORJU,2011,11,10
ORJU,2011,12,4
ORJU,2012,01,4
ORJU,2012,03,3
ORJU,2012,04,7
ORJU,2012,05,13
ORJU,2012,06,12
ORJU,2012,07,18
ORJU,2012,08,28
ORJU,2012,09,13
ORJU,2012,10,10
ORJU,2012,11,9
ORJU,2012,12,5
ORJU,2013,03,9
ORJU,2013,04,3
ORJU,2013,05,4
ORJU,2013,06,8
ORJU,2013,07,40
ORJU,2013,08,14
ORJU,2013,09,11
ORJU,2013,10,53
ORJU,2013,11,73
ORJU,2013,12,110
ORJU,2014,01,47
ORJU,2014,02,42
ORJU,2014,03,10
ORJU,2014,04,7
ORJU,2014,05,7
ORJU,2014,06,34
ORJU,2014,07,85
ORJU,2014,08,12
ORJU,2014,09,4
ORJU,2014,10,5
ORJU,2014,11,2
ORJU,2014,12,4
ORJU,2015,03,8
ORJU,2015,04,4
ORJU,2015,05,13
ORJU,2015,06,19
ORJU,2015,07,7
ORJU,2015,08,9
ORJU,2015,09,5
ORJU,2015,10,2
ORJU,2015,11,2
ORJU,2016,03,3
ORJU,2016,04,9
ORJU,2016,05,8
ORJU,2016,06,9
ORJU,2016,07,21
ORJU,2016,08,13
ORJU,2016,09,15
ORJU,2016,10,7
ORJU,2016,11,6
ORJU,2017,01,2
ORJU,2017,02,1
ORJU,2017,03,9
ORJU,2017,04,7
ORJU,2017,05,11
ORJU,2017,06,9
ORJU,2017,07,42
ORJU,2017,08,43
ORJU,2017,09,2
ORJU,2017,10,28
ORJU,2017,11,15
ORJU,2017,12,1
ORJU,2018,03,5
ORJU,2018,04,1
ORJU,2018,05,1
ORJU,2018,06,3
ORJU,2018,07,10
ORJU,2018,08,29
ORJU,2018,09,7
ORJU,2018,10,16
ORJU,2018,11,12
ORJU,2018,12,7
ORJU,2019,01,10
ORJU,2019,02,13
ORJU,2019,03,11
ORJU,2019,04,2
ORJU,2019,05,5
ORJU,2019,06,5
ORJU,2019,07,10
ORJU,2019,08,42
ORJU,2019,09,14
ORJU,2019,10,8
ORJU,2019,11,3
ORJU,2020,01,2
ORJU,2020,02,4
ORJU,2020,03,10
ORJU,2020,04,1
ORJU,2020,05,2
ORJU,2020,06,12
ORJU,2020,07,52
ORJU,2020,08,23
ORJU,2020,09,3
ORJU,2020,10,4
ORJU,2020,11,3
ORJU,2021,02,2
ORJU,2021,03,10
ORJU,2021,04,5
ORJU,2021,05,17
ORJU,2021,06,17
ORJU,2021,07,31
ORJU,2021,08,6
ORJU,2021,09,3
ORJU,2021,10,6
ORJU,2021,11,2
ORJU,2021,12,1
ORJU,2022,02,3
ORJU,2022,03,6
ORJU,2022,04,10
ORJU,2022,05,17
ORJU,2022,06,20
ORJU,2022,07,29
ORJU,2022,08,22
ORJU,2022,09,12
ORJU,2022,10,1
ORJU,2022,11,6
ORJU,2023,01,1
ORJU,2023,02,1
ORJU,2023,03,12
ORJU,2023,04,11
ORJU,2023,05,37
ORJU,2023,06,29
ORJU,2023,07,16
ORJU,2023,08,25
ORJU,2023,09,14
ORJU,2023,10,16
ORJU,2023,11,10
ORJU,2023,12,6
ORJU,2024,01,9
ORJU,2024,02,11
ORJU,2024,03,4
ORJU,2024,04,7
ORJU,2024,05,19
ORJU,2024,06,31
ORJU,2024,07,21
ORJU,2024,08,33
ORJU,2024,09,23
ORJU,2024,10,14
ORJU,2024,11,5
ORJU,2024,12,5
ORJU,2025,01,4
ORJU,2025,02,3
ORJU,2025,03,9
ORJU,2025,04,6
ORJU,2025,05,12
ORJU,2025,06,5
ORJU,2025,07,18
ORJU,2025,08,35
ORJU,2025,09,6
ORJU,2025,10,14
ORJU,2025,11,34
ORJU,2025,12,14
OSFL,1979,05,1
OSFL,1979,06,1
OSFL,1979,07,14
OSFL,1979,08,1
OSFL,1980,04,1
OSFL,1980,05,4
OSFL,1980,06,3
OSFL,1980,07,7
OSFL,1981,04,2
OSFL,1981,05,2
OSFL,1981,06,3
OSFL,1981,07,2
OSFL,1982,06,3
OSFL,1982,07,9
OSFL,1982,08,4
OSFL,1983,05,5
OSFL,1983,06,6
OSFL,1983,07,9
OSFL,1983,08,4
OSFL,1984,05,4
OSFL,1984,07,6
OSFL,1984,08,2
OSFL,1985,05,4
OSFL,1985,06,1
OSFL,1985,07,10
OSFL,1986,04,1
OSFL,1986,05,4
OSFL,1986,06,4
OSFL,1986,07,4
OSFL,1987,04,1
OSFL,1987,06,2
OSFL,1987,07,3
OSFL,1988,05,2
OSFL,1988,06,1
OSFL,1988,07,7
OSFL,1988,08,3
OSFL,1989,04,2
OSFL,1989,05,3
OSFL,1989,07,2
OSFL,1990,05,1
OSFL,1990,07,4
OSFL,1990,08,1
OSFL,1991,05,1
OSFL,1991,07,1
OSFL,1992,07,5
OSFL,1993,05,2
OSFL,1993,07,4
OSFL,1994,07,1
OSFL,1995,05,1
OSFL,1995,09,1
OSFL,1996,07,1
OSFL,1996,08,1
OSFL,1997,06,1
OSFL,1997,07,3
OSFL,1998,06,2
OSFL,1998,07,1
OSFL,1998,09,1
OSFL,1999,05,1
OSFL,1999,06,1
OSFL,1999,07,1
OSFL,1999,08,1
OSFL,2000,05,3
OSFL,2000,07,1
OSFL,2001,05,1
OSFL,2001,07,3
OSFL,2002,05,1
OSFL,2002,07,2
OSFL,2003,07,2
OSFL,2004,05,1
OSFL,2004,07,1
OSFL,2005,06,1
OSFL,2006,08,1
OSFL,2007,05,1
OSFL,2008,07,3
OSFL,2009,05,2
OSFL,2009,06,1
OSFL,2009,07,3
OSFL,2009,08,1
OSFL,2009,09,1
OSFL,2010,06,1
OSFL,2010,07,2
OSFL,2010,09,1
OSFL,2011,05,2
OSFL,2013,07,2
OSFL,2014,05,4
OSFL,2015,05,2
OSFL,2015,07,1
OSFL,2016,04,1
OSFL,2017,07,1
OSFL,2018,05,1
OSFL,2018,08,1
OSFL,2019,05,1
OSFL,2019,07,3
OSFL,2021,05,1
OSFL,2025,06,1
OVEN,1985,06,1
OVEN,1988,05,1
OVEN,1991,05,1
OVEN,1992,06,1
OVEN,2002,09,1
OVEN,2011,09,1
OVEN,2018,10,1
OVEN,2024,06,1
OVEN,2024,07,1
PAWR,1979,01,1
PAWR,1979,06,1
PAWR,1979,07,3
PAWR,1980,06,2
PAWR,1980,07,1
PAWR,1980,08,3
PAWR,1980,09,7
PAWR,1980,10,4
PAWR,1981,06,1
PAWR,1981,07,3
PAWR,1981,08,2
PAWR,1981,09,3
PAWR,1981,10,2
PAWR,1981,12,1
PAWR,1982,03,1
PAWR,1982,04,2
PAWR,1982,05,1
PAWR,1982,06,5
PAWR,1982,07,2
PAWR,1982,08,2
PAWR,1982,09,8
PAWR,1982,10,2
PAWR,1982,11,1
PAWR,1982,12,1
PAWR,1983,06,5
PAWR,1983,07,8
PAWR,1983,08,8
PAWR,1983,09,14
PAWR,1983,10,9
PAWR,1983,11,1
PAWR,1983,12,3
PAWR,1984,01,1
PAWR,1984,02,1
PAWR,1984,03,2
PAWR,1984,04,2
PAWR,1984,06,6
PAWR,1984,07,4
PAWR,1984,08,4
PAWR,1984,09,7
PAWR,1984,10,3
PAWR,1985,01,1
PAWR,1985,02,1
PAWR,1985,07,3
PAWR,1985,08,3
PAWR,1985,09,7
PAWR,1985,10,3
PAWR,1985,11,2
PAWR,1986,02,1
PAWR,1986,03,1
PAWR,1986,05,2
PAWR,1986,06,1
PAWR,1986,09,4
PAWR,1986,10,2
PAWR,1986,11,2
PAWR,1987,01,1
PAWR,1987,04,1
PAWR,1987,08,1
PAWR,1987,09,1
PAWR,1987,10,1
PAWR,1987,12,2
PAWR,1988,05,1
PAWR,1988,06,1
PAWR,1988,07,2
PAWR,1988,08,1
PAWR,1988,09,1
PAWR,1988,10,2
PAWR,1988,12,1
PAWR,1989,05,1
PAWR,1989,07,2
PAWR,1989,08,1
PAWR,1989,09,3
PAWR,1989,11,1
PAWR,1989,12,1
PAWR,1990,01,3
PAWR,1990,05,1
PAWR,1990,06,4
PAWR,1990,07,2
PAWR,1990,08,2
PAWR,1990,09,5
PAWR,1991,01,1
PAWR,1991,03,1
PAWR,1991,06,1
PAWR,1991,07,2
PAWR,1991,08,1
PAWR,1991,09,1
PAWR,1991,10,4
PAWR,1992,01,1
PAWR,1992,02,1
PAWR,1992,05,2
PAWR,1992,07,1
PAWR,1992,08,6
PAWR,1992,09,7
PAWR,1992,10,4
PAWR,1992,11,4
PAWR,1992,12,3
PAWR,1993,02,1
PAWR,1993,06,2
PAWR,1993,07,3
PAWR,1993,08,6
PAWR,1993,09,5
PAWR,1993,10,3
PAWR,1993,12,1
PAWR,1994,04,1
PAWR,1994,05,3
PAWR,1994,06,4
PAWR,1994,07,2
PAWR,1994,08,5
PAWR,1994,09,8
PAWR,1994,10,2
PAWR,1994,11,1
PAWR,1995,06,1
PAWR,1995,07,3
PAWR,1995,08,8
PAWR,1995,09,9
PAWR,1995,10,5
PAWR,1995,11,3
PAWR,1995,12,2
PAWR,1996,01,1
PAWR,1996,02,2
PAWR,1996,03,1
PAWR,1996,05,2
PAWR,1996,06,4
PAWR,1996,07,5
PAWR,1996,08,8
PAWR,1996,09,11
PAWR,1996,10,10
PAWR,1996,11,2
PAWR,1996,12,1
PAWR,1997,01,3
PAWR,1997,02,1
PAWR,1997,03,1
PAWR,1997,04,1
PAWR,1997,05,4
PAWR,1997,06,1
PAWR,1997,07,1
PAWR,1997,08,3
PAWR,1997,09,1
PAWR,1997,10,1
PAWR,1997,11,1
PAWR,1998,03,1
PAWR,1998,06,1
PAWR,1998,07,1
PAWR,1998,08,2
PAWR,1998,09,6
PAWR,1998,10,2
PAWR,1998,11,1
PAWR,1999,04,1
PAWR,1999,07,6
PAWR,1999,08,4
PAWR,1999,09,6
PAWR,1999,10,4
PAWR,1999,11,2
PAWR,1999,12,1
PAWR,2000,01,1
PAWR,2000,05,2
PAWR,2000,06,2
PAWR,2000,07,1
PAWR,2000,08,7
PAWR,2000,09,8
PAWR,2000,10,1
PAWR,2001,01,1
PAWR,2001,02,2
PAWR,2001,03,1
PAWR,2001,06,2
PAWR,2001,07,2
PAWR,2001,08,3
PAWR,2001,09,4
PAWR,2001,10,5
PAWR,2001,11,2
PAWR,2002,01,1
PAWR,2002,03,4
PAWR,2002,05,1
PAWR,2002,06,1
PAWR,2002,07,2
PAWR,2002,10,3
PAWR,2002,11,3
PAWR,2002,12,1
PAWR,2003,01,1
PAWR,2003,03,1
PAWR,2003,05,1
PAWR,2003,06,2
PAWR,2003,07,3
PAWR,2003,08,1
PAWR,2003,09,9
PAWR,2003,10,5
PAWR,2003,11,1
PAWR,2003,12,3
PAWR,2004,01,2
PAWR,2004,03,1
PAWR,2004,06,4
PAWR,2004,07,2
PAWR,2004,08,2
PAWR,2004,09,2
PAWR,2004,10,1
PAWR,2004,11,1
PAWR,2005,06,4
PAWR,2005,08,3
PAWR,2005,09,4
PAWR,2005,10,4
PAWR,2005,11,3
PAWR,2006,05,2
PAWR,2006,06,2
PAWR,2006,07,3
PAWR,2006,08,4
PAWR,2006,09,4
PAWR,2006,12,1
PAWR,2007,01,3
PAWR,2007,03,2
PAWR,2007,05,4
PAWR,2007,06,5
PAWR,2007,07,5
PAWR,2007,08,4
PAWR,2007,09,3
PAWR,2007,10,3
PAWR,2007,11,1
PAWR,2007,12,3
PAWR,2008,01,1
PAWR,2008,02,1
PAWR,2008,06,3
PAWR,2008,07,2
PAWR,2008,09,5
PAWR,2008,10,3
PAWR,2008,11,3
PAWR,2008,12,1
PAWR,2009,01,1
PAWR,2009,02,2
PAWR,2009,03,1
PAWR,2009,05,1
PAWR,2009,06,6
PAWR,2009,07,7
PAWR,2009,08,4
PAWR,2009,09,2
PAWR,2009,10,3
PAWR,2009,11,3
PAWR,2009,12,3
PAWR,2010,02,1
PAWR,2010,05,2
PAWR,2010,06,9
PAWR,2010,07,6
PAWR,2010,08,5
PAWR,2010,09,8
PAWR,2010,10,4
PAWR,2010,11,3
PAWR,2010,12,2
PAWR,2011,01,1
PAWR,2011,03,3
PAWR,2011,04,1
PAWR,2011,05,6
PAWR,2011,06,5
PAWR,2011,07,12
PAWR,2011,08,9
PAWR,2011,09,15
PAWR,2011,10,9
PAWR,2011,11,2
PAWR,2011,12,2
PAWR,2012,01,1
PAWR,2012,02,1
PAWR,2012,03,2
PAWR,2012,05,4
PAWR,2012,06,3
PAWR,2012,07,6
PAWR,2012,08,4
PAWR,2012,09,8
PAWR,2012,10,4
PAWR,2012,11,5
PAWR,2012,12,1
PAWR,2013,02,2
PAWR,2013,03,1
PAWR,2013,05,8
PAWR,2013,06,14
PAWR,2013,07,11
PAWR,2013,08,17
PAWR,2013,09,10
PAWR,2013,10,3
PAWR,2013,11,7
PAWR,2013,12,6
PAWR,2014,01,2
PAWR,2014,06,11
PAWR,2014,07,3
PAWR,2014,08,1
PAWR,2014,09,2
PAWR,2014,10,1
PAWR,2014,11,2
PAWR,2015,01,3
PAWR,2015,02,1
PAWR,2015,03,4
PAWR,2015,04,10
PAWR,2015,05,10
PAWR,2015,06,6
PAWR,2015,07,4
PAWR,2015,08,4
PAWR,2015,09,3
PAWR,2015,10,9
PAWR,2015,11,1
PAWR,2015,12,1
PAWR,2016,02,1
PAWR,2016,05,3
PAWR,2016,06,6
PAWR,2016,07,3
PAWR,2016,08,3
PAWR,2016,09,7
PAWR,2016,10,3
PAWR,2016,11,3
PAWR,2016,12,3
PAWR,2017,01,3
PAWR,2017,02,1
PAWR,2017,03,5
PAWR,2017,04,3
PAWR,2017,05,15
PAWR,2017,06,3
PAWR,2017,07,2
PAWR,2017,08,4
PAWR,2017,09,4
PAWR,2017,10,2
PAWR,2017,11,7
PAWR,2017,12,3
PAWR,2018,01,1
PAWR,2018,02,4
PAWR,2018,03,6
PAWR,2018,04,3
PAWR,2018,05,4
PAWR,2018,06,4
PAWR,2018,07,5
PAWR,2018,08,18
PAWR,2018,09,10
PAWR,2018,10,12
PAWR,2018,11,7
PAWR,2018,12,4
PAWR,2019,01,2
PAWR,2019,02,8
PAWR,2019,03,4
PAWR,2019,04,5
PAWR,2019,05,11
PAWR,2019,06,14
PAWR,2019,07,21
PAWR,2019,08,8
PAWR,2019,09,6
PAWR,2019,10,8
PAWR,2019,11,6
PAWR,2020,02,7
PAWR,2020,03,8
PAWR,2020,04,6
PAWR,2020,05,9
PAWR,2020,06,6
PAWR,2020,07,11
PAWR,2020,08,9
PAWR,2020,09,13
PAWR,2020,10,10
PAWR,2020,11,9
PAWR,2020,12,6
PAWR,2021,02,2
PAWR,2021,03,7
PAWR,2021,04,3
PAWR,2021,05,6
PAWR,2021,06,7
PAWR,2021,07,3
PAWR,2021,08,1
PAWR,2021,09,3
PAWR,2021,10,8
PAWR,2021,11,2
PAWR,2021,12,1
PAWR,2022,02,3
PAWR,2022,03,1
PAWR,2022,05,1
PAWR,2022,10,1
PAWR,2022,11,3
PAWR,2022,12,1
PAWR,2023,01,3
PAWR,2023,02,2
PAWR,2023,06,3
PAWR,2023,07,2
PAWR,2023,10,3
PAWR,2023,12,1
PAWR,2024,01,1
PAWR,2024,05,4
PAWR,2024,06,1
PAWR,2024,07,1
PAWR,2024,08,8
PAWR,2024,09,4
PAWR,2024,10,7
PAWR,2024,12,1
PAWR,2025,01,1
PAWR,2025,02,2
PAWR,2025,03,1
PAWR,2025,04,3
PAWR,2025,05,5
PAWR,2025,06,4
PAWR,2025,07,1
PAWR,2025,08,2
PAWR,2025,09,6
PAWR,2025,10,4
PAWR,2025,11,1
PAWR,2025,12,2
PISI,1979,04,2
PISI,1979,05,14
PISI,1979,06,46
PISI,1979,07,80
PISI,1979,08,34
PISI,1980,03,1
PISI,1980,04,12
PISI,1980,05,41
PISI,1980,06,77
PISI,1980,07,111
PISI,1980,08,20
PISI,1980,09,14
PISI,1980,10,3
PISI,1980,11,7
PISI,1981,04,2
PISI,1981,05,8
PISI,1981,06,43
PISI,1981,07,23
PISI,1981,08,13
PISI,1982,03,1
PISI,1982,04,13
PISI,1982,05,16
PISI,1982,06,15
PISI,1982,07,52
PISI,1982,08,68
PISI,1982,09,1
PISI,1983,04,7
PISI,1983,05,8
PISI,1983,06,25
PISI,1983,07,19
PISI,1983,08,33
PISI,1983,09,8
PISI,1984,05,30
PISI,1984,06,57
PISI,1984,07,79
PISI,1984,08,56
PISI,1984,10,2
PISI,1984,11,21
PISI,1985,01,40
PISI,1985,02,3
PISI,1985,03,25
PISI,1985,04,2
PISI,1985,05,13
PISI,1985,06,54
PISI,1985,07,42
PISI,1985,08,15
PISI,1986,03,3
PISI,1986,04,2
PISI,1986,05,21
PISI,1986,06,31
PISI,1986,07,14
PISI,1986,08,5
PISI,1986,11,1
PISI,1987,05,7
PISI,1987,06,28
PISI,1987,07,30
PISI,1987,08,1
PISI,1988,01,3
PISI,1988,02,3
PISI,1988,05,11
PISI,1988,06,15
PISI,1988,07,9
PISI,1988,08,1
PISI,1989,05,1
PISI,1989,06,19
PISI,1989,07,21
PISI,1989,08,1
PISI,1989,09,1
PISI,1990,04,1
PISI,1990,06,6
PISI,1990,07,16
PISI,1990,08,1
PISI,1991,04,3
PISI,1991,05,1
PISI,1991,06,22
PISI,1991,07,10
PISI,1991,08,4
PISI,1991,09,1
PISI,1992,03,1
PISI,1992,05,3
PISI,1992,06,9
PISI,1992,07,42
PISI,1993,04,2
PISI,1993,05,1
PISI,1993,06,5
PISI,1993,07,2
PISI,1994,03,1
PISI,1994,04,1
PISI,1994,05,3
PISI,1994,06,10
PISI,1994,07,7
PISI,1994,08,1
PISI,1995,07,5
PISI,1995,08,4
PISI,1995,09,3
PISI,1996,05,1
PISI,1996,06,1
PISI,1996,08,1
PISI,1997,07,1
PISI,1997,08,1
PISI,1997,09,1
PISI,1999,07,4
PISI,1999,08,1
PISI,2001,07,1
PISI,2002,07,2
PISI,2002,09,1
PISI,2007,09,1
PISI,2008,03,2
PISI,2008,04,1
PISI,2008,06,2
PISI,2008,07,3
PISI,2010,08,1
PISI,2012,04,2
PISI,2013,06,2
PISI,2014,05,1
PISI,2014,06,4
PISI,2014,07,6
PISI,2015,04,1
PISI,2015,06,2
PISI,2017,08,1
PISI,2019,06,1
PISI,2019,08,1
PISI,2020,08,2
PISI,2023,04,2
PISI,2023,06,2
PISI,2025,06,1
PIWO,1991,09,1
PIWO,1998,09,2
PIWO,2002,11,1
PIWO,2005,05,1
PIWO,2006,06,1
PIWO,2008,04,1
PIWO,2012,04,1
PIWO,2018,03,1
PIWO,2019,03,1
PIWO,2019,10,3
PIWO,2020,06,1
PIWO,2020,10,1
PIWO,2021,12,1
PIWO,2022,04,2
PIWO,2023,03,1
PIWO,2023,11,1
PIWO,2023,12,1
PIWO,2025,05,1
PRAW,1995,09,1
PRAW,2009,05,1
PROW,1998,05,1
PSWS,1979,01,1
PSWS,1979,02,3
PSWS,1979,03,1
PSWS,1979,04,1
PSWS,1979,09,14
PSWS,1979,10,5
PSWS,1979,11,5
PSWS,1980,04,1
PSWS,1980,09,15
PSWS,1980,10,55
PSWS,1980,11,14
PSWS,1980,12,2
PSWS,1981,01,8
PSWS,1981,02,2
PSWS,1981,03,1
PSWS,1981,04,8
PSWS,1981,05,1
PSWS,1981,09,19
PSWS,1981,10,11
PSWS,1981,11,2
PSWS,1982,04,6
PSWS,1982,09,21
PSWS,1982,10,34
PSWS,1982,12,1
PSWS,1983,04,7
PSWS,1983,09,32
PSWS,1983,10,15
PSWS,1984,04,2
PSWS,1984,09,15
PSWS,1984,10,7
PSWS,1984,11,4
PSWS,1984,12,1
PSWS,1985,04,5
PSWS,1985,09,11
PSWS,1985,10,23
PSWS,1986,09,3
PSWS,1986,10,11
PSWS,1987,04,3
PSWS,1987,09,36
PSWS,1987,10,22
PSWS,1987,11,12
PSWS,1988,09,9
PSWS,1988,10,21
PSWS,1988,11,3
PSWS,1989,10,9
PSWS,1990,09,17
PSWS,1990,10,12
PSWS,1990,11,1
PSWS,1991,09,8
PSWS,1991,10,28
PSWS,1991,11,4
PSWS,1992,09,16
PSWS,1992,10,6
PSWS,1992,11,1
PSWS,1992,12,1
PSWS,1993,01,1
PSWS,1993,09,3
PSWS,1993,11,1
PSWS,1994,09,7
PSWS,1994,10,3
PSWS,1994,11,1
PSWS,1995,09,3
PSWS,1995,10,23
PSWS,1995,11,1
PSWS,1995,12,2
PSWS,1996,02,1
PSWS,1996,04,2
PSWS,1996,09,11
PSWS,1996,10,9
PSWS,1996,11,2
PSWS,1997,01,3
PSWS,1997,09,5
PSWS,1997,10,21
PSWS,1997,11,1
PSWS,1998,04,1
PSWS,1998,09,3
PSWS,1998,10,4
PSWS,1999,09,4
PSWS,1999,10,10
PSWS,1999,11,4
PSWS,2000,01,1
PSWS,2000,09,4
PSWS,2000,10,1
PSWS,2001,09,1
PSWS,2001,10,4
PSWS,2002,04,1
PSWS,2002,09,12
PSWS,2002,10,8
PSWS,2002,11,2
PSWS,2002,12,2
PSWS,2003,02,1
PSWS,2003,03,1
PSWS,2003,09,16
PSWS,2003,10,7
PSWS,2003,11,1
PSWS,2004,09,3
PSWS,2004,10,1
PSWS,2004,11,3
PSWS,2005,09,7
PSWS,2005,10,6
PSWS,2006,10,1
PSWS,2006,11,3
PSWS,2006,12,1
PSWS,2007,09,3
PSWS,2007,10,2
PSWS,2008,10,1
PSWS,2009,05,1
PSWS,2009,10,2
PSWS,2010,09,3
PSWS,2010,10,2
PSWS,2011,05,1
PSWS,2011,09,2
PSWS,2012,04,1
PSWS,2012,10,2
PSWS,2012,12,1
PSWS,2013,09,5
PSWS,2013,10,3
PSWS,2014,09,1
PSWS,2014,10,1
PSWS,2015,09,1
PSWS,2016,09,2
PSWS,2017,09,2
PSWS,2017,10,1
PSWS,2018,09,1
PSWS,2018,10,2
PSWS,2021,11,1
PUFI,1979,03,1
PUFI,1979,04,8
PUFI,1979,05,16
PUFI,1979,06,28
PUFI,1979,07,43
PUFI,1979,08,12
PUFI,1979,09,13
PUFI,1979,10,17
PUFI,1979,11,1
PUFI,1980,04,14
PUFI,1980,05,57
PUFI,1980,06,99
PUFI,1980,07,68
PUFI,1980,08,58
PUFI,1980,09,19
PUFI,1980,10,20
PUFI,1980,11,1
PUFI,1981,04,10
PUFI,1981,05,28
PUFI,1981,06,59
PUFI,1981,07,24
PUFI,1981,08,33
PUFI,1981,09,39
PUFI,1981,10,19
PUFI,1982,03,1
PUFI,1982,04,37
PUFI,1982,05,42
PUFI,1982,06,45
PUFI,1982,07,52
PUFI,1982,08,21
PUFI,1982,09,22
PUFI,1982,10,8
